sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
VSW06-RN-L,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-rn_main.jpg,Main,/v/s/vsw06-rn_main.jpg,Main,/v/s/vsw06-rn_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-PE-XS,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-PE-S,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-PE-M,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-PE-L,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,/v/s/vsw06-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-LL-XS,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-LL-S,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-LL-M,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-LL-L,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,/v/s/vsw06-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-KH-XS,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Khaki,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-KH-S,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Khaki,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-KH-M,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Khaki,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW06-KH-L,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Sabina Hooded Cardigan,"<p>The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together.</p><p>Features:</p><ul><li>Open front</li><li>Long sleeve</li><li>Hits just below the waist</li><li>Hooded, side pockets</li><li>Dry clean recommended</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Sabina-Hooded-Cardigan,Sabina Hooded Cardigan,"Sabina Hooded Cardigan,Fashion Tops",The Sabina Cardigan is perfect for those days when you want to look good without a whole lot of effort. Breathable cotton combined with a hood and pockets will have you looking perfectly put together. Features: Open front. Long sleeve. Hits just below th,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,/v/s/vsw06-kh_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Khaki,fashion_style=Long Sleeve|Hooded|Open Front,has_video=No,fashion_material=Cotton|Cashmere,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW05-RN-XS,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Hanna Sweater,"<p>The Hanna Sweater will make you feel like you're sitting overlooking the ocean, no matter where you are. This sheer cotton sweater is fabulous over a tank top and feels perfectly beachy. </p><p>Features:</p><ul><li>Crewneck</li><li>3/4 sleeve</li><li>Hits just below the waist</li><li>Great for layering</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,98,,,,Hanna-Sweater,Hanna Sweater,"Hanna Sweater,Fashion Tops","The Hanna Sweater will make you feel like you're sitting overlooking the ocean, no matter where you are. This sheer cotton sweater is fabulous over a tank top and feels perfectly beachy.  Features: Crewneck. 3/4 sleeve. Hits just below the waist. Great f",/v/s/vsw05-rn_main.jpg,Main,/v/s/vsw05-rn_main.jpg,Main,/v/s/vsw05-rn_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Rain,fashion_style=3/4 Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VSW05-RN-S,,Fashion Tops,simple,Default Category/Tops/Sweaters,base,Hanna Sweater,"<p>The Hanna Sweater will make you feel like you're sitting overlooking the ocean, no matter where you are. This sheer cotton sweater is fabulous over a tank top and feels perfectly beachy. </p><p>Features:</p><ul><li>Crewneck</li><li>3/4 sleeve</li><li>Hits just below the waist</li><li>Great for layering</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,98,,,,Hanna-Sweater,Hanna Sweater,"Hanna Sweater,Fashion Tops","The Hanna Sweater will make you feel like you're sitting overlooking the ocean, no matter where you are. This sheer cotton sweater is fabulous over a tank top and feels perfectly beachy.  Features: Crewneck. 3/4 sleeve. Hits just below the waist. Great f",/v/s/vsw05-rn_main.jpg,Main,/v/s/vsw05-rn_main.jpg,Main,/v/s/vsw05-rn_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=3/4 Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
